rank,sku,brand,title,price,original_price,merchant,rating,review_count,url,source_segment
258,HBCV00009Z3XXB,Apple,Apple iPhone 17 Pro 512 GB Abis,122139,122139,,4.6,1323,https://www.hepsiburada.com/apple-iphone-17-pro-512-gb-abis-p-HBCV00009Z3XXB,elektronik-vitrini
259,HBCV00007A9ZQB,Qin,Qin Qın F22 2GB + 16GB 2.8 Inç Android 12 4G Mobil Bağlantı Hızına Sahip Akıllı Telefon,6485,6485,BAW COMPANY,1,4,https://www.hepsiburada.com/qin-qin-f22-2gb-16gb-2-8-inc-android-12-4g-mobil-baglanti-hizina-sahip-akilli-telefon-p-HBCV00007A9ZQB,elektronik-vitrini
260,HBCV0000H80EEX,Qin,Qin Qın F22 2gb + 16GB 2.8 Inç Android 12 4g Mobil Bağlantı Hızına Sahip Akıllı Telefon,7425,7425,,1,4,https://www.hepsiburada.com/qin-qin-f22-2gb-16gb-2-8-inc-android-12-4g-mobil-baglanti-hizina-sahip-akilli-telefon-p-HBCV0000H80EEX,elektronik-vitrini
261,HBCV0000A06QV3,Nubia,nubia Music 128 GB 4 GB Ram (Nubia Türkiye Garantili),7064,7613.53,BigTech34,3.8,59,https://www.hepsiburada.com/nubia-music-128-gb-4-gb-ram-nubia-turkiye-garantili-pm-HBC0000A06QV2,elektronik-vitrini
262,HBCV0000CUXY5Q,Oppo,Oppo A6X 4/128 GB Akıllı Telefon Buzul Mavisi,9679.99,9679.99,UĞUR CEP SHOP,5,4,https://www.hepsiburada.com/oppo-a6x-4-128-gb-akilli-telefon-murdum-pm-HBC0000CUXY5P,elektronik-vitrini
263,HBCV0000DAMFZ1,POCO,POCO M8 Pro 5g 12GB+512GB Siyah,28699,28699,HANİBU,0,0,https://www.hepsiburada.com/m8-pro-5g-8gb-256gb-gumus-pm-HBC0000DALJME,elektronik-vitrini
264,HBCV0000A7LRCU,Tecno,Tecno SPARK Slim 5G 256 GB 8 GB Ram (Tecno Türkiye Garantili) Siyah,21988,21988,erdemiletişim,4.3,234,https://www.hepsiburada.com/tecno-spark-slim-5g-256-gb-8-gb-ram-tecno-turkiye-garantili-siyah-p-HBCV0000A7LRCU,elektronik-vitrini
265,HBCV0000A7L9Z6,Tecno,Tecno SPARK Slim 5G 256 GB 8 GB Ram (Tecno Türkiye Garantili) Beyaz,22448,24400,,4.3,234,https://www.hepsiburada.com/tecno-spark-slim-5g-256-gb-8-gb-ram-tecno-turkiye-garantili-beyaz-p-HBCV0000A7L9Z6,elektronik-vitrini
266,HBCV00009X6PHE,Xiaomi,Xiaomi 15T Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Mocha Gold,52799,52799,MiMobil,4.3,479,https://www.hepsiburada.com/xiaomi-15t-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-mocha-gold-p-HBCV00009X6PHE,elektronik-vitrini
267,HBCV00009X6S42,Xiaomi,Xiaomi 15T Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Gri,54999,54999,,4.3,479,https://www.hepsiburada.com/xiaomi-15t-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-gri-p-HBCV00009X6S42,elektronik-vitrini
268,HBCV00009X6RQF,Xiaomi,Xiaomi 15T Pro 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Siyah,54999,54999,,4.3,479,https://www.hepsiburada.com/xiaomi-15t-pro-512-gb-12-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00009X6RQF,elektronik-vitrini
269,HBCV0000AA6TA4,Oppo,"Oppo A5-5g 8gb Ram, 256GB Hafıza, (Mist White) Oppo Türkiye",17664,17664,Cepra,4.7,102,https://www.hepsiburada.com/oppo-a5-5g-8gb-ram-256gb-hafiza-mist-white-oppo-turkiye-pm-HBC0000AA6TA3,elektronik-vitrini
270,HBCV0000C0JX6C,Nubia,Nubia Neo 3 5g 8 GB Ram 256 GB,18720,18720,MOBİLTEK,4.3,32,https://www.hepsiburada.com/neo-3-5g-8-gb-ram-256-gb-pm-HBC0000C0JX6B,elektronik-vitrini
271,HBCV00003Z9534,Samsung,Samsung Galaxy A14 64 GB 4 GB Ram (Samsung Türkiye Garantili) Siyah,11419,11419,Farksa,4.5,832,https://www.hepsiburada.com/samsung-galaxy-a14-64-gb-4-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV00003Z9534,elektronik-vitrini
272,HBCV00003Z94LE,Samsung,Samsung Galaxy A14 64 GB 4 GB Ram (Samsung Türkiye Garantili) Gümüş,15999,15999,,4.5,832,https://www.hepsiburada.com/samsung-galaxy-a14-64-gb-4-gb-ram-samsung-turkiye-garantili-gumus-p-HBCV00003Z94LE,elektronik-vitrini
273,HBCV00003Z94LD,Samsung,Samsung Galaxy A14 64 GB 4 GB Ram (Samsung Türkiye Garantili) Yeşil,12900,12900,,4.5,832,https://www.hepsiburada.com/samsung-galaxy-a14-64-gb-4-gb-ram-samsung-turkiye-garantili-yesil-p-HBCV00003Z94LD,elektronik-vitrini
274,HBCV0000CTYDUA,TCL,TCL Samsung B310 Tuşlu Telefon Çift Hatlı Btk Kayıtlı Sıfır Vietnam Üretim Asker Telefonu Uzun Şarj,1186,1248,MERAN İLETİŞİM,3.1,18,https://www.hepsiburada.com/samsung-b310-tuslu-telefon-cift-hatli-btk-kayitli-sifir-vietnam-uretim-asker-telefonu-uzun-sarj-pm-HBC0000CTYDU9,elektronik-vitrini
275,HBCV00008TB1DQ,HONOR,HONOR 400 5G 256 GB 8 GB Ram (Honor Türkiye Garantili) Çöl Sarısı,32799,32799,Hepsiburada,4.7,4179,https://www.hepsiburada.com/honor-400-5g-256-gb-8-gb-ram-honor-turkiye-garantili-col-sarisi-p-HBCV00008TB1DQ,elektronik-vitrini
276,HBCV00008TB1BJ,HONOR,HONOR 400 5G 256 GB 8 GB Ram (Honor Türkiye Garantili) Gece Siyahı,33999,33999,,4.7,4179,https://www.hepsiburada.com/honor-400-5g-256-gb-8-gb-ram-honor-turkiye-garantili-gece-siyahi-p-HBCV00008TB1BJ,elektronik-vitrini
277,HBCV000082QLLZ,UZ,UZ Mobile - Yerli Üretim Tuşlu Cep Telefonu (Uz Türkiye Garantili),1799,1799,UZ Mobile,4.6,1139,https://www.hepsiburada.com/uz-mobile-yerli-uretim-tuslu-cep-telefonu-uz-turkiye-garantili-p-HBCV000082QLLZ,elektronik-vitrini
278,HBCV0000AVFY4Q,UZ,Uz Yerli Üretim Tuşlu Asker Telefonu -Uz Türkiye Garantili,1799,1799,,4.6,1139,https://www.hepsiburada.com/uz-yerli-uretim-tuslu-asker-telefonu-uz-turkiye-garantili-p-HBCV0000AVFY4Q,elektronik-vitrini
279,HBCV0000AVETIE,UZ,Uz Mobile Yerli Üretim Tuşlu Telefon - Uz Türkiye Garantili Beyaz Asker Telefonu,1799,1799,,4.6,1139,https://www.hepsiburada.com/uz-mobile-yerli-uretim-tuslu-telefon-uz-turkiye-garantili-beyaz-asker-telefonu-p-HBCV0000AVETIE,elektronik-vitrini
280,HBCV000080ML4L,Nokia,Nokıa 105 Classic Tuşlu Cep Telefonu (Nokia Türkiye Resmi Distribütör Garantili),2399,2399,BittiBitiyor,3.9,141,https://www.hepsiburada.com/nokia-105-classic-tuslu-cep-telefonu-nokia-turkiye-resmi-distributor-garantili-p-HBCV000080ML4L,elektronik-vitrini
281,HBCV00009Z3U2S,Apple,Apple iPhone 17 Pro Max 1 Tb Gümüş,147889,147889,Hepsiburada,4.6,1874,https://www.hepsiburada.com/apple-iphone-17-pro-max-1-tb-gumus-p-HBCV00009Z3U2S,elektronik-vitrini
282,HBCV00009Z4112,Apple,Apple iPhone 17 Pro Max 1 Tb Kozmik Turuncu,147598.8,147598.8,,4.6,1874,https://www.hepsiburada.com/apple-iphone-17-pro-max-1-tb-kozmik-turuncu-p-HBCV00009Z4112,elektronik-vitrini
283,HBCV00009Z3XG9,Apple,Apple iPhone 17 Pro Max 1 Tb Abis,190000,190000,,4.6,1874,https://www.hepsiburada.com/apple-iphone-17-pro-max-1-tb-abis-p-HBCV00009Z3XG9,elektronik-vitrini
284,HBCV00007MHHRL,Tecno,Tecno Spark 30C 256+8 GB,11799,11799,Miks Elektronik,4.4,69,https://www.hepsiburada.com/tecno-spark-30c-256-8-gb-p-HBCV00007MHHRL,elektronik-vitrini
285,HBCV00007MRZNI,Tecno,Tecno Spark 30C 8/256 Yeşil Renkli 4.5G Mobil Bağlantı Hızına Sahip Akıllı Telefon,11799,11799,,4.4,69,https://www.hepsiburada.com/tecno-spark-30c-8-256-yesil-renkli-4-5g-mobil-baglanti-hizina-sahip-akilli-telefon-p-HBCV00007MRZNI,elektronik-vitrini
286,HBCV00007MRYTX,Tecno,Tecno Spark 30C 8 GB RAM 256 GB,11499,11499,,4.4,69,https://www.hepsiburada.com/tecno-spark-30c-8-gb-ram-256-gb-p-HBCV00007MRYTX,elektronik-vitrini
287,HBCV0000CG3D6N,General Mobile,General Mobile GM 26 Pro 5G Dual Deep Space 20GB RAM (8+12)+256GB Hafıza,20485,20485,DHM İLETİŞİM,4.5,73,https://www.hepsiburada.com/general-mobile-gm-26-pro-5g-dual-deep-space-20gb-ram-8-12-256gb-hafiza-p-HBCV0000CG3D6N,elektronik-vitrini
288,HBCV0000CG30U1,General Mobile,General Mobile GM 26 Pro 5G Dual Stardust Gold 20GB RAM (8+12)+256GB Hafıza,21089.05,21089.05,MOBİLEX,4.5,73,https://www.hepsiburada.com/general-mobile-gm-26-pro-5g-dual-stardust-gold-20gb-ram-8-12-256gb-hafiza-p-HBCV0000CG30U1,elektronik-vitrini
289,HBCV00008UNZ2H,CMF by Nothing,CMF by Nothing Phone 1 256 GB 8 GB (Nothing Türkiye Garantili) Siyah,16392.03,16392.03,TheCover,4.7,164,https://www.hepsiburada.com/cmf-by-nothing-phone-1-256-gb-8-gb-nothing-turkiye-garantili-siyah-p-HBCV00008UNZ2H,elektronik-vitrini
290,HBCV00008UNYVI,CMF by Nothing,CMF by Nothing Phone 1 256 GB 8 GB (Nothing Türkiye Garantili) Turuncu,15423,15900,,4.7,164,https://www.hepsiburada.com/cmf-by-nothing-phone-1-256-gb-8-gb-nothing-turkiye-garantili-turuncu-p-HBCV00008UNYVI,elektronik-vitrini
291,HBCV00008UNY1W,CMF by Nothing,CMF by Nothing Phone 1 256 GB 8 GB (Nothing Türkiye Garantili) Yeşil,15423,15900,,4.7,164,https://www.hepsiburada.com/cmf-by-nothing-phone-1-256-gb-8-gb-nothing-turkiye-garantili-yesil-p-HBCV00008UNY1W,elektronik-vitrini
292,HBCV0000ESY588,Samsung,Samsung Galaxy A37 5g 6GB/128GB Cep Telefonu,21469.05,21469.05,ALTERNATİFGRUP,4.7,24,https://www.hepsiburada.com/samsung-galaxy-a37-5g-6gb-128gb-cep-telefonu-p-HBCV0000ESY588,elektronik-vitrini
293,HBCV0000FG1EGA,Samsung,Samsung Galaxy A37 5g 6GB/128GB Cep Telefonu,21000,21000,,4.7,24,https://www.hepsiburada.com/samsung-galaxy-a37-5g-6gb-128gb-cep-telefonu-p-HBCV0000FG1EGA,elektronik-vitrini
294,HBCV0000ESYCV9,Samsung,Samsung Galaxy A37 5g 6GB/128GB Cep Telefonu,21279.05,22399,,4.7,24,https://www.hepsiburada.com/samsung-galaxy-a37-5g-6gb-128gb-cep-telefonu-p-HBCV0000ESYCV9,elektronik-vitrini
295,HBCV0000HRK1WP,Xiaomi,REDMI A7 Pro 128 GB 4 GB Ram (Xiaomi Türkiye Garantili) Yeşil,11999,11999,Hepsiburada,0,0,https://www.hepsiburada.com/redmi-a7-pro-128-gb-4-gb-ram-xiaomi-turkiye-garantili-yesil-p-HBCV0000HRK1WP,elektronik-vitrini
296,HBCV0000HRKITS,Xiaomi,REDMI A7 Pro 128 GB 4 GB Ram (Xiaomi Türkiye Garantili) Siyah,11899,11899,,0,0,https://www.hepsiburada.com/redmi-a7-pro-128-gb-4-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000HRKITS,elektronik-vitrini
297,HBCV0000HRKXRI,Xiaomi,REDMI A7 Pro 128 GB 4 GB Ram (Xiaomi Türkiye Garantili) Mavi,11899,11899,,0,0,https://www.hepsiburada.com/redmi-a7-pro-128-gb-4-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV0000HRKXRI,elektronik-vitrini
298,HBCV0000BNC8NE,UZ,Uz Yerli Üretim Tuşlu Asker Telefonu -Uz Türkiye Garantili,1799,1799,UZ Mobile,4.6,1139,https://www.hepsiburada.com/uz-yerli-uretim-tuslu-asker-telefonu-uz-turkiye-garantili-p-HBCV0000BNC8NE,elektronik-vitrini
299,HBCV00007N8XU5,TCL,Tcl Onetouch 5041 64/128MB Tuşlu Telefon,2899,2899,Cep Ekspress,4.5,85,https://www.hepsiburada.com/tcl-onetouch-5041-64-128mb-tuslu-telefon-pm-HBC00007N8XU4,elektronik-vitrini
300,HBCV00009R67SN,Xiaomi,REDMI 15 5g 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,18952.5,18952.5,Yirmidört,4.7,27,https://www.hepsiburada.com/redmi-15-5g-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-pm-HBC00009R67SM,elektronik-vitrini
